FECHA;CODIGO;NUMERO;MESA;OPERADOR;ESTADO;TIEMPO_ATENCION;TIEMPO_ESPERA;HORA_INGRESO;HORA_INICIO;HORA_FIN;KARDEX;CELULAR;SUCURSAL
12/3/2025;EG;22;C  21;PComercial21 PComercial21;atendido;00:32:55;00:00:26;15:46:17;15:46:43;16:19:38;0;;La Paz - 01
12/3/2025;CG;9;CJ  11;PCajas11 PCajas11;atendido;00:09:27;00:14:06;15:21:22;15:35:28;15:44:55;0;;La Paz - 01
12/3/2025;AFP;2;S  1;PSiniestros3 PSiniestros3;atendido;00:31:09;00:12:11;15:35:34;15:47:45;16:18:54;0;;La Paz - 01
12/3/2025;ATP;4;S  1;PSiniestros3 PSiniestros3;atendido;00:01:01;00:07:14;15:21:12;15:28:26;15:29:27;0;;La Paz - 01
12/3/2025;ATG;24;S  1;PSiniestros3 PSiniestros3;atendido;00:13:21;00:07:29;15:26:54;15:34:23;15:47:44;0;;La Paz - 01
12/3/2025;ATG;23;S  2;PSiniestros2 PSiniestros2;atendido;00:23:39;00:00:58;15:19:52;15:20:50;15:44:29;0;;La Paz - 01
12/3/2025;ATG;25;S  2;PSiniestros2 PSiniestros2;atendido;00:30:07;00:02:51;15:49:40;15:52:31;16:22:38;0;;La Paz - 01
12/3/2025;ATP;4;S  4;PSiniestros4 PSiniestros4;atendido;00:18:06;00:08:33;15:29:27;15:38:00;15:56:06;0; ;La Paz - 01
12/3/2025;AMG;16;S  4;PSiniestros4 PSiniestros4;atendido;00:02:13;00:11:47;15:03:18;15:15:05;15:17:18;0;;La Paz - 01
12/3/2025;AMG;17;S  4;PSiniestros4 PSiniestros4;atendido;00:02:20;00:02:02;15:58:35;16:00:37;16:02:57;0;;La Paz - 01
12/3/2025;SG;33;C  14;PComercial14 PComercial14;atendido;00:08:34;00:01:11;16:35:59;16:37:10;16:45:44;0;;La Paz - 01
12/3/2025;EG;23;C  21;PComercial21 PComercial21;atendido;00:04:29;00:03:36;16:16:06;16:19:42;16:24:11;0;;La Paz - 01
12/3/2025;EG;24;C  21;PComercial21 PComercial21;atendido;00:02:02;00:03:29;16:20:44;16:24:13;16:26:15;0;;La Paz - 01
12/3/2025;EG;25;C  21;PComercial21 PComercial21;atendido;00:02:55;00:00:17;16:45:00;16:45:17;16:48:12;0;;La Paz - 01
12/3/2025;AMG;17;S  1;PSiniestros3 PSiniestros3;atendido;00:13:04;00:15:58;16:02:57;16:18:55;16:31:59;0; ;La Paz - 01
12/3/2025;ATG;26;S  2;PSiniestros2 PSiniestros2;atendido;00:32:08;00:12:56;16:09:44;16:22:40;16:54:48;0;;La Paz - 01
12/3/2025;ATG;27;S  2;PSiniestros2 PSiniestros2;atendido;00:04:16;00:11:13;16:43:36;16:54:49;16:59:05;0;;La Paz - 01
12/3/2025;AMG;18;S  4;PSiniestros4 PSiniestros4;atendido;00:07:38;00:00:41;16:26:04;16:26:45;16:34:23;0;;La Paz - 01
13/3/2025;SG;3;C  6;PComercial6 PComercial6;atendido;00:01:18;00:04:16;08:41:14;08:45:30;08:46:48;0;;La Paz - 01
13/3/2025;SG;1;C  8;PComercial8 PComercial8;atendido;00:19:51;00:03:32;08:32:38;08:36:10;08:56:01;0;;La Paz - 01
13/3/2025;VAG;1;C  9;PComercial9 PComercial9;atendido;00:00:13;00:00:07;08:37:49;08:37:56;08:38:09;0;;La Paz - 01
13/3/2025;SG;2;C  9;PComercial9 PComercial9;atendido;00:00:19;00:00:21;08:39:12;08:39:33;08:39:52;0;;La Paz - 01
13/3/2025;CG;1;CJ  12;PCajas12 PCajas12;atendido;00:05:05;00:05:08;08:56:21;09:01:29;09:06:34;0;;La Paz - 01
13/3/2025;SG;3;S  1;PSiniestros3 PSiniestros3;atendido;00:02:07;00:10:48;08:46:48;08:57:36;08:59:43;0; ;La Paz - 01
13/3/2025;SG;3;S  4;PSiniestros4 PSiniestros4;atendido;00:06:17;00:03:11;08:59:43;09:02:54;09:09:11;0; ;La Paz - 01
13/3/2025;SG;4;C  8;PComercial8 PComercial8;atendido;00:03:19;00:00:20;09:03:23;09:03:43;09:07:02;0;;La Paz - 01
13/3/2025;VCG;1;C  9;PComercial9 PComercial9;atendido;00:44:40;00:00:04;09:59:59;10:00:03;10:44:43;0;;La Paz - 01
13/3/2025;VAG;2;C  9;PComercial9 PComercial9;atendido;00:36:09;00:00:16;09:05:37;09:05:53;09:42:02;0;;La Paz - 01
13/3/2025;SG;5;C  20;PComercial14 PComercial14;atendido;00:03:02;00:00:22;09:05:20;09:05:42;09:08:44;0;;La Paz - 01
13/3/2025;SG;6;C  20;PComercial14 PComercial14;atendido;00:18:33;00:00:12;09:28:57;09:29:09;09:47:42;0;;La Paz - 01
13/3/2025;SG;7;C  20;PComercial14 PComercial14;atendido;00:05:38;00:00:22;09:47:52;09:48:14;09:53:52;0;;La Paz - 01
13/3/2025;EG;1;C  21;PComercial21 PComercial21;atendido;00:01:49;00:00:25;09:32:51;09:33:16;09:35:05;0;;La Paz - 01
13/3/2025;EG;2;C  21;PComercial21 PComercial21;atendido;00:00:45;00:00:19;09:40:22;09:40:41;09:41:26;0;;La Paz - 01
13/3/2025;EG;3;C  21;PComercial21 PComercial21;atendido;00:03:16;00:00:12;09:50:16;09:50:28;09:53:44;0;;La Paz - 01
13/3/2025;EG;4;C  21;PComercial21 PComercial21;atendido;00:07:11;00:00:15;09:59:45;10:00:00;10:07:11;0;;La Paz - 01
13/3/2025;CG;2;CJ  12;PCajas12 PCajas12;atendido;00:25:04;00:02:46;09:03:48;09:06:34;09:31:38;0;;La Paz - 01
13/3/2025;CG;3;CJ  12;PCajas12 PCajas12;atendido;00:06:30;00:00:35;09:31:07;09:31:42;09:38:12;0;;La Paz - 01
13/3/2025;AFG;1;S  1;PSiniestros3 PSiniestros3;atendido;00:02:56;00:01:17;09:38:09;09:39:26;09:42:22;0;;La Paz - 01
13/3/2025;ATG;1;S  1;PSiniestros3 PSiniestros3;atendido;00:12:55;00:03:09;09:52:41;09:55:50;10:08:45;0;;La Paz - 01
13/3/2025;ATP;1;S  2;PSiniestros2 PSiniestros2;atendido;00:07:07;00:01:36;09:01:08;09:02:44;09:09:51;0;;La Paz - 01
13/3/2025;AMG;1;S  4;PSiniestros4 PSiniestros4;atendido;00:10:31;00:06:44;09:02:28;09:09:12;09:19:43;0;;La Paz - 01
13/3/2025;AMG;2;S  4;PSiniestros4 PSiniestros4;atendido;00:22:52;00:05:14;09:41:48;09:47:02;10:09:54;0;;La Paz - 01
13/3/2025;VAG;4;C  5;PComercial5 PComercial5;atendido;00:17:51;00:00:40;10:49:42;10:50:22;11:08:13;0;;La Paz - 01
13/3/2025;VAG;3;C  6;PComercial6 PComercial6;atendido;00:12:20;00:00:57;10:49:30;10:50:27;11:02:47;0;;La Paz - 01
13/3/2025;SP;1;C  20;PComercial14 PComercial14;atendido;00:07:23;00:00:11;10:16:21;10:16:32;10:23:55;0;;La Paz - 01
13/3/2025;SG;8;C  20;PComercial14 PComercial14;atendido;00:16:59;00:00:10;10:30:34;10:30:44;10:47:43;0;;La Paz - 01
13/3/2025;SG;9;C  20;PComercial14 PComercial14;atendido;00:05:25;00:00:33;10:47:11;10:47:44;10:53:09;0;;La Paz - 01
13/3/2025;SG;10;C  20;PComercial14 PComercial14;atendido;00:05:58;00:04:52;10:48:20;10:53:12;10:59:10;0;;La Paz - 01
13/3/2025;EG;5;C  21;PComercial21 PComercial21;atendido;00:06:35;00:00:33;10:53:30;10:54:03;11:00:38;0;;La Paz - 01
13/3/2025;EG;6;C  21;PComercial21 PComercial21;atendido;00:01:28;00:05:52;10:55:00;11:00:52;11:02:20;0;;La Paz - 01
13/3/2025;EG;8;C  21;PComercial21 PComercial21;atendido;00:01:38;00:05:34;10:57:43;11:03:17;11:04:55;0;;La Paz - 01
13/3/2025;EG;7;C  21;PComercial21 PComercial21;ausente;00:00:50;00:05:31;10:56:55;11:02:26;11:03:16; ;;La Paz - 01
13/3/2025;CG;4;CJ  12;PCajas12 PCajas12;atendido;00:16:34;00:00:28;10:24:49;10:25:17;10:41:51;0;;La Paz - 01
13/3/2025;CG;5;CJ  12;PCajas12 PCajas12;atendido;00:40:14;00:00:30;10:59:50;11:00:20;11:40:34;0;;La Paz - 01
13/3/2025;AFP;1;S  1;PSiniestros3 PSiniestros3;atendido;01:51:01;00:31:22;10:38:20;11:09:42;13:00:43;0;;La Paz - 01
13/3/2025;ATP;2;S  1;PSiniestros3 PSiniestros3;atendido;00:11:23;00:03:04;10:05:42;10:08:46;10:20:09;0;;La Paz - 01
13/3/2025;ATG;2;S  1;PSiniestros3 PSiniestros3;atendido;00:01:53;00:11:41;10:08:29;10:20:10;10:22:03;0;;La Paz - 01
13/3/2025;ATG;3;S  1;PSiniestros3 PSiniestros3;atendido;00:05:28;00:06:23;10:24:28;10:30:51;10:36:19;0;;La Paz - 01
13/3/2025;ATP;3;S  1;PSiniestros3 PSiniestros3;atendido;00:00:49;00:00:37;10:29:24;10:30:01;10:30:50;0;;La Paz - 01
13/3/2025;ATG;4;S  1;PSiniestros3 PSiniestros3;atendido;00:33:21;00:03:19;10:33:01;10:36:20;11:09:41;0;;La Paz - 01
13/3/2025;ATP;4;S  2;PSiniestros2 PSiniestros2;atendido;00:10:12;00:00:14;10:58:25;10:58:39;11:08:51;0;;La Paz - 01
13/3/2025;ATG;5;S  2;PSiniestros2 PSiniestros2;atendido;00:13:28;00:00:16;10:38:38;10:38:54;10:52:22;0;;La Paz - 01
13/3/2025;ATG;6;S  2;PSiniestros2 PSiniestros2;atendido;00:03:20;00:11:41;10:43:34;10:55:15;10:58:35;0;;La Paz - 01
13/3/2025;ATG;7;S  2;PSiniestros2 PSiniestros2;atendido;00:01:03;00:25:29;10:44:14;11:09:43;11:10:46;0;;La Paz - 01
13/3/2025;AMG;3;S  4;PSiniestros4 PSiniestros4;atendido;00:04:41;00:12:17;10:47:40;10:59:57;11:04:38;0;;La Paz - 01
13/3/2025;AMG;4;S  4;PSiniestros4 PSiniestros4;atendido;00:04:26;00:08:00;10:56:39;11:04:39;11:09:05;0;;La Paz - 01
13/3/2025;VAP;1;C  8;PComercial8 PComercial8;ausente;00:00:15;00:12:56;11:35:28;11:48:24;11:48:39; ;;La Paz - 01
13/3/2025;SG;13;C  9;PComercial9 PComercial9;atendido;00:00:02;00:05:03;11:15:14;11:20:17;11:20:19;0;;La Paz - 01
13/3/2025;SG;14;C  9;PComercial9 PComercial9;atendido;01:47:52;00:05:17;11:15:34;11:20:51;13:08:43;0;;La Paz - 01
13/3/2025;SP;2;C  20;PComercial14 PComercial14;atendido;00:03:11;00:00:12;11:18:53;11:19:05;11:22:16;0;;La Paz - 01
13/3/2025;SG;11;C  20;PComercial14 PComercial14;atendido;00:07:32;00:00:26;11:06:55;11:07:21;11:14:53;0;;La Paz - 01
13/3/2025;SG;12;C  20;PComercial14 PComercial14;atendido;00:04:08;00:06:53;11:08:02;11:14:55;11:19:03;0;;La Paz - 01
13/3/2025;SG;15;C  20;PComercial14 PComercial14;atendido;00:02:17;00:00:17;11:25:10;11:25:27;11:27:44;0;;La Paz - 01
13/3/2025;SG;16;C  20;PComercial14 PComercial14;atendido;00:04:50;00:00:12;11:30:37;11:30:49;11:35:39;0;;La Paz - 01
13/3/2025;SG;17;C  20;PComercial14 PComercial14;atendido;00:03:13;00:04:43;11:30:57;11:35:40;11:38:53;0;;La Paz - 01
13/3/2025;SG;18;C  20;PComercial14 PComercial14;atendido;00:05:07;00:00:10;11:46:38;11:46:48;11:51:55;0;;La Paz - 01
13/3/2025;EP;1;C  21;PComercial21 PComercial21;atendido;00:01:59;00:01:11;11:24:15;11:25:26;11:27:25;0;;La Paz - 01
13/3/2025;EP;2;C  21;PComercial21 PComercial21;atendido;00:01:30;00:00:14;11:54:42;11:54:56;11:56:26;0;;La Paz - 01
13/3/2025;EG;9;C  21;PComercial21 PComercial21;atendido;00:01:58;00:00:21;11:08:46;11:09:07;11:11:05;0;;La Paz - 01
13/3/2025;EG;10;C  21;PComercial21 PComercial21;atendido;00:01:39;00:00:25;11:19:30;11:19:55;11:21:34;0;;La Paz - 01
13/3/2025;EG;11;C  21;PComercial21 PComercial21;atendido;00:02:10;00:01:06;11:22:06;11:23:12;11:25:22;0;;La Paz - 01
13/3/2025;EG;12;C  21;PComercial21 PComercial21;atendido;00:01:30;00:00:11;11:31:53;11:32:04;11:33:34;0;;La Paz - 01
13/3/2025;EG;13;C  21;PComercial21 PComercial21;atendido;00:02:04;00:00:54;11:32:41;11:33:35;11:35:39;0;;La Paz - 01
13/3/2025;EG;14;C  21;PComercial21 PComercial21;atendido;00:00:26;00:00:14;11:40:52;11:41:06;11:41:32;0;;La Paz - 01
13/3/2025;EG;15;C  21;PComercial21 PComercial21;atendido;00:05:19;00:00:15;11:42:24;11:42:39;11:47:58;0;;La Paz - 01
13/3/2025;CG;6;CJ  11;PCajas11 PCajas11;atendido;00:54:45;00:01:49;11:21:16;11:23:05;12:17:50;0;;La Paz - 01
13/3/2025;CP;1;CJ  12;PCajas12 PCajas12;atendido;00:06:31;00:00:18;11:40:17;11:40:35;11:47:06;0;;La Paz - 01
13/3/2025;CP;2;CJ  12;PCajas12 PCajas12;atendido;00:30:11;00:00:13;11:46:53;11:47:06;12:17:17;0;;La Paz - 01
13/3/2025;ATG;8;S  2;PSiniestros2 PSiniestros2;atendido;00:44:06;00:09:31;11:01:16;11:10:47;11:54:53;0;;La Paz - 01
13/3/2025;ATG;9;S  2;PSiniestros2 PSiniestros2;atendido;00:11:13;00:28:58;11:27:46;11:56:44;12:07:57;0;;La Paz - 01
13/3/2025;ATG;10;S  2;PSiniestros2 PSiniestros2;atendido;00:06:33;00:13:03;11:54:55;12:07:58;12:14:31;0;;La Paz - 01
13/3/2025;AMG;5;S  4;PSiniestros4 PSiniestros4;atendido;00:17:28;00:08:55;11:00:10;11:09:05;11:26:33;0;;La Paz - 01
13/3/2025;SP;3;C  20;PComercial14 PComercial14;atendido;00:03:53;00:00:07;12:58:57;12:59:04;13:02:57;0;;La Paz - 01
13/3/2025;SG;19;C  20;PComercial14 PComercial14;atendido;00:10:28;00:00:10;12:00:48;12:00:58;12:11:26;0;;La Paz - 01
13/3/2025;SG;20;C  20;PComercial14 PComercial14;atendido;00:01:41;00:04:52;12:15:21;12:20:13;12:21:54;0;;La Paz - 01
13/3/2025;SG;21;C  20;PComercial14 PComercial14;atendido;00:05:38;00:00:14;12:21:44;12:21:58;12:27:36;0;;La Paz - 01
13/3/2025;SG;22;C  20;PComercial14 PComercial14;atendido;00:01:48;00:03:01;12:38:03;12:41:04;12:42:52;0;;La Paz - 01
13/3/2025;SG;23;C  20;PComercial14 PComercial14;atendido;00:05:04;00:00:12;12:42:53;12:43:05;12:48:09;0;;La Paz - 01
13/3/2025;EG;16;C  21;PComercial21 PComercial21;atendido;00:00:58;00:00:17;12:06:55;12:07:12;12:08:10;0;;La Paz - 01
13/3/2025;CG;7;CJ  11;PCajas11 PCajas11;atendido;00:03:34;00:04:11;12:39:00;12:43:11;12:46:45;0;;La Paz - 01
13/3/2025;CG;8;CJ  12;PCajas12 PCajas12;atendido;00:49:30;00:00:34;12:57:28;12:58:02;13:47:32;0;;La Paz - 01
13/3/2025;AFP;2;S  1;PSiniestros3 PSiniestros3;atendido;00:05:50;00:01:01;12:59:43;13:00:44;13:06:34;0;;La Paz - 01
13/3/2025;ATG;11;S  2;PSiniestros2 PSiniestros2;atendido;00:22:27;00:15:39;12:10:44;12:26:23;12:48:50;0;;La Paz - 01
13/3/2025;ATG;12;S  2;PSiniestros2 PSiniestros2;atendido;00:12:20;00:26:53;12:21:59;12:48:52;13:01:12;0;;La Paz - 01
13/3/2025;ATG;13;S  2;PSiniestros2 PSiniestros2;atendido;00:26:57;00:11:47;12:51:41;13:03:28;13:30:25;0;;La Paz - 01
13/3/2025;AMG;6;S  4;PSiniestros4 PSiniestros4;atendido;00:05:25;00:05:15;12:08:49;12:14:04;12:19:29;0;;La Paz - 01
13/3/2025;SG;24;C  8;PComercial8 PComercial8;atendido;00:01:06;00:00:10;13:26:37;13:26:47;13:27:53;0;;La Paz - 01
13/3/2025;VCG;2;C  9;PComercial9 PComercial9;atendido;00:26:44;00:00:06;13:53:23;13:53:29;14:20:13;0;;La Paz - 01
13/3/2025;SG;25;C  20;PComercial14 PComercial14;atendido;00:02:03;00:00:24;13:52:14;13:52:38;13:54:41;0;;La Paz - 01
13/3/2025;EG;17;C  21;PComercial21 PComercial21;atendido;00:01:59;00:00:14;13:08:41;13:08:55;13:10:54;0;;La Paz - 01
13/3/2025;EG;18;C  21;PComercial21 PComercial21;atendido;00:00:02;00:01:35;13:34:55;13:36:30;13:36:32;0;;La Paz - 01
13/3/2025;EG;19;C  21;PComercial21 PComercial21;atendido;00:02:22;00:00:11;13:43:20;13:43:31;13:45:53;0;;La Paz - 01
13/3/2025;CG;9;CJ  12;PCajas12 PCajas12;atendido;00:53:50;00:00:59;13:46:34;13:47:33;14:41:23;0;;La Paz - 01
13/3/2025;AFG;2;S  1;PSiniestros3 PSiniestros3;atendido;00:17:48;00:02:24;13:04:11;13:06:35;13:24:23;0;;La Paz - 01
13/3/2025;ATG;14;S  1;PSiniestros3 PSiniestros3;atendido;00:04:11;00:02:18;13:47:31;13:49:49;13:54:00;0;;La Paz - 01
13/3/2025;ATG;15;S  1;PSiniestros3 PSiniestros3;atendido;01:28:21;00:05:27;13:48:34;13:54:01;15:22:22;0;;La Paz - 01
13/3/2025;APG;1;S  3;PSiniestros3 PSiniestros3;atendido;00:27:13;00:04:40;13:24:53;13:29:33;13:56:46;0;;La Paz - 01
13/3/2025;AMG;7;S  4;PSiniestros4 PSiniestros4;atendido;00:05:42;00:05:47;13:08:56;13:14:43;13:20:25;0;;La Paz - 01
13/3/2025;AMG;8;S  4;PSiniestros4 PSiniestros4;atendido;00:03:01;00:04:24;13:23:19;13:27:43;13:30:44;0;;La Paz - 01
13/3/2025;SP;4;C  8;PComercial8 PComercial8;atendido;00:02:51;00:00:13;14:06:22;14:06:35;14:09:26;0;;La Paz - 01
13/3/2025;VAG;5;C  8;PComercial8 PComercial8;atendido;00:01:25;00:00:27;14:43:25;14:43:52;14:45:17;0;;La Paz - 01
13/3/2025;SG;26;C  20;PComercial14 PComercial14;atendido;00:04:46;00:00:12;14:03:46;14:03:58;14:08:44;0;;La Paz - 01
13/3/2025;SG;27;C  20;PComercial14 PComercial14;atendido;00:01:37;00:00:14;14:09:27;14:09:41;14:11:18;0;;La Paz - 01
13/3/2025;SG;28;C  20;PComercial14 PComercial14;atendido;00:04:17;00:00:16;14:16:37;14:16:53;14:21:10;0;;La Paz - 01
13/3/2025;SG;29;C  20;PComercial14 PComercial14;atendido;00:10:11;00:00:17;14:22:40;14:22:57;14:33:08;0;;La Paz - 01
13/3/2025;SG;30;C  20;PComercial14 PComercial14;atendido;00:02:06;00:07:53;14:25:17;14:33:10;14:35:16;0;;La Paz - 01
13/3/2025;SG;31;C  20;PComercial14 PComercial14;atendido;00:03:54;00:00:11;14:54:13;14:54:24;14:58:18;0;;La Paz - 01
13/3/2025;EP;3;C  21;PComercial21 PComercial21;atendido;00:01:50;00:00:11;14:08:00;14:08:11;14:10:01;0;;La Paz - 01
13/3/2025;EG;20;C  21;PComercial21 PComercial21;atendido;00:02:12;00:02:37;14:07:26;14:10:03;14:12:15;0;;La Paz - 01
13/3/2025;EG;21;C  21;PComercial21 PComercial21;atendido;00:00:02;00:00:24;14:16:05;14:16:29;14:16:31;0;;La Paz - 01
13/3/2025;EG;22;C  21;PComercial21 PComercial21;atendido;00:01:07;00:00:12;14:34:52;14:35:04;14:36:11;0;;La Paz - 01
13/3/2025;CG;10;CJ  12;PCajas12 PCajas12;atendido;00:52:03;00:06:39;14:34:45;14:41:24;15:33:27;0;;La Paz - 01
13/3/2025;AFG;3;S  1;PSiniestros3 PSiniestros3;atendido;00:19:09;01:11:35;14:10:49;15:22:24;15:41:33;0;;La Paz - 01
13/3/2025;ATG;16;S  2;PSiniestros2 PSiniestros2;atendido;00:07:14;00:04:32;14:11:37;14:16:09;14:23:23;0;;La Paz - 01
13/3/2025;ATG;17;S  2;PSiniestros2 PSiniestros2;atendido;00:17:45;00:00:29;14:37:18;14:37:47;14:55:32;0;;La Paz - 01
13/3/2025;VCG;3;C  5;PComercial5 PComercial5;atendido;00:01:28;00:00:29;15:38:36;15:39:05;15:40:33;0;;La Paz - 01
13/3/2025;VAG;6;C  5;PComercial5 PComercial5;atendido;00:15:07;00:04:30;15:44:40;15:49:10;16:04:17;0;;La Paz - 01
13/3/2025;SG;34;C  5;PComercial5 PComercial5;atendido;00:01:07;00:02:42;15:17:11;15:19:53;15:21:00;0;;La Paz - 01
13/3/2025;SG;40;C  5;PComercial5 PComercial5;atendido;00:08:35;00:03:16;15:37:18;15:40:34;15:49:09;0;;La Paz - 01
13/3/2025;VAP;2;C  6;PComercial6 PComercial6;atendido;00:03:30;00:01:10;15:50:31;15:51:41;15:55:11;0;;La Paz - 01
13/3/2025;SG;38;C  10;PComercial10 PComercial10;atendido;00:04:42;00:01:38;15:33:11;15:34:49;15:39:31;0;;La Paz - 01
13/3/2025;SG;32;C  20;PComercial14 PComercial14;atendido;00:11:05;00:00:13;15:04:02;15:04:15;15:15:20;0;;La Paz - 01
13/3/2025;SG;33;C  20;PComercial14 PComercial14;atendido;00:05:53;00:00:35;15:14:47;15:15:22;15:21:15;0;;La Paz - 01
13/3/2025;SG;35;C  20;PComercial14 PComercial14;atendido;00:08:42;00:03:14;15:18:03;15:21:17;15:29:59;0;;La Paz - 01
13/3/2025;SG;36;C  20;PComercial14 PComercial14;atendido;00:02:08;00:05:27;15:24:39;15:30:06;15:32:14;0;;La Paz - 01
13/3/2025;SG;37;C  20;PComercial14 PComercial14;atendido;00:03:45;00:00:12;15:33:01;15:33:13;15:36:58;0;;La Paz - 01
13/3/2025;SG;39;C  20;PComercial14 PComercial14;atendido;00:05:22;00:03:41;15:33:20;15:37:01;15:42:23;0;;La Paz - 01
13/3/2025;SG;41;C  20;PComercial14 PComercial14;atendido;00:30:01;00:00:12;15:49:10;15:49:22;16:19:23;0;;La Paz - 01
13/3/2025;EG;23;C  21;PComercial21 PComercial21;atendido;00:02:24;00:01:12;15:01:50;15:03:02;15:05:26;0;;La Paz - 01
13/3/2025;EG;24;C  21;PComercial21 PComercial21;atendido;00:01:33;00:00:17;15:27:26;15:27:43;15:29:16;0;;La Paz - 01
13/3/2025;EG;25;C  21;PComercial21 PComercial21;atendido;00:04:14;00:00:09;15:50:45;15:50:54;15:55:08;0;;La Paz - 01
13/3/2025;EG;26;C  21;PComercial21 PComercial21;ausente;00:01:11;00:02:15;15:52:54;15:55:09;15:56:20; ;;La Paz - 01
13/3/2025;CG;11;CJ  12;PCajas12 PCajas12;atendido;00:25:04;00:00:42;15:32:46;15:33:28;15:58:32;0;;La Paz - 01
13/3/2025;AFP;3;S  1;PSiniestros3 PSiniestros3;atendido;00:01:14;00:04:29;15:37:05;15:41:34;15:42:48;0;;La Paz - 01
13/3/2025;AFG;4;S  1;PSiniestros3 PSiniestros3;atendido;00:09:24;00:00:25;15:57:48;15:58:13;16:07:37;0;;La Paz - 01
13/3/2025;ATG;18;S  2;PSiniestros2 PSiniestros2;atendido;00:06:02;00:04:40;15:15:08;15:19:48;15:25:50;0;;La Paz - 01
13/3/2025;APG;2;S  3;PSiniestros3 PSiniestros3;atendido;00:09:20;00:23:05;15:23:22;15:46:27;15:55:47;0;;La Paz - 01
13/3/2025;APG;3;S  3;PSiniestros3 PSiniestros3;atendido;00:16:24;00:22:09;15:33:38;15:55:47;16:12:11;0;;La Paz - 01
13/3/2025;AFP;3;S  4;PSiniestros4 PSiniestros4;atendido;00:22:25;00:05:54;15:42:48;15:48:42;16:11:07;0; ;La Paz - 01
13/3/2025;AMG;9;S  4;PSiniestros4 PSiniestros4;atendido;00:00:58;00:02:38;15:23:30;15:26:08;15:27:06;0;;La Paz - 01
13/3/2025;VAG;8;C  5;PComercial5 PComercial5;atendido;00:11:23;00:00:23;16:03:56;16:04:19;16:15:42;0;;La Paz - 01
13/3/2025;VAG;9;C  5;PComercial5 PComercial5;ausente;00:00:46;00:08:49;16:07:02;16:15:51;16:16:37; ;;La Paz - 01
13/3/2025;SG;42;C  20;PComercial14 PComercial14;atendido;00:06:32;00:01:32;16:17:52;16:19:24;16:25:56;0;;La Paz - 01
13/3/2025;SG;43;C  20;PComercial14 PComercial14;atendido;00:02:16;00:00:12;16:44:24;16:44:36;16:46:52;0;;La Paz - 01
13/3/2025;SG;44;C  20;PComercial14 PComercial14;atendido;00:03:00;00:00:15;16:56:39;16:56:54;16:59:54;0;;La Paz - 01
13/3/2025;EG;27;C  21;PComercial21 PComercial21;atendido;00:01:52;00:00:30;16:09:40;16:10:10;16:12:02;0;;La Paz - 01
13/3/2025;AFG;5;S  1;PSiniestros3 PSiniestros3;atendido;00:15:20;00:04:55;16:10:10;16:15:05;16:30:25;0;;La Paz - 01
13/3/2025;ATG;19;S  2;PSiniestros2 PSiniestros2;atendido;00:27:48;00:03:30;16:13:28;16:16:58;16:44:46;0;;La Paz - 01
14/3/2025;SG;3;C  7;PComercial7 PComercial7;atendido;00:25:35;00:00:33;08:54:40;08:55:13;09:20:48;0;;La Paz - 01
14/3/2025;SG;1;C  14;PComercial14 PComercial14;atendido;00:00:13;00:00:18;08:36:28;08:36:46;08:36:59;0;;La Paz - 01
14/3/2025;SG;2;C  14;PComercial14 PComercial14;atendido;00:00:20;00:00:13;08:50:13;08:50:26;08:50:46;0;;La Paz - 01
14/3/2025;EP;1;C  21;PComercial21 PComercial21;atendido;00:02:17;00:00:15;08:52:50;08:53:05;08:55:22;0;;La Paz - 01
14/3/2025;APP;1;S  3;PSiniestros3 PSiniestros3;atendido;00:05:54;00:01:18;08:35:54;08:37:12;08:43:06;0;;La Paz - 01
14/3/2025;AMG;1;S  4;PSiniestros4 PSiniestros4;atendido;00:22:04;00:02:53;08:31:18;08:34:11;08:56:15;0;;La Paz - 01
14/3/2025;VAG;1;C  5;PComercial5 PComercial5;atendido;00:15:10;00:01:00;09:22:26;09:23:26;09:38:36;0;;La Paz - 01
14/3/2025;SG;5;C  6;PComercial6 PComercial6;atendido;00:09:44;00:02:25;09:36:26;09:38:51;09:48:35;0;;La Paz - 01
14/3/2025;SG;6;C  8;PComercial8 PComercial8;atendido;00:02:26;00:02:36;09:39:38;09:42:14;09:44:40;0;;La Paz - 01
14/3/2025;SG;7;C  8;PComercial8 PComercial8;atendido;00:22:11;00:04:43;09:39:58;09:44:41;10:06:52;0;;La Paz - 01
14/3/2025;SG;4;C  14;PComercial14 PComercial14;atendido;00:00:14;00:00:17;09:33:38;09:33:55;09:34:09;0;;La Paz - 01
14/3/2025;SG;8;C  14;PComercial14 PComercial14;atendido;00:00:16;00:00:06;09:47:03;09:47:09;09:47:25;0;;La Paz - 01
14/3/2025;EG;1;C  21;PComercial21 PComercial21;atendido;00:00:44;00:00:11;09:19:23;09:19:34;09:20:18;0;;La Paz - 01
14/3/2025;EG;2;C  21;PComercial21 PComercial21;atendido;00:01:40;00:00:18;09:25:10;09:25:28;09:27:08;0;;La Paz - 01
14/3/2025;EG;3;C  21;PComercial21 PComercial21;atendido;00:07:23;00:00:14;09:46:56;09:47:10;09:54:33;0;;La Paz - 01
14/3/2025;EG;4;C  21;PComercial21 PComercial21;atendido;00:05:42;00:00:18;09:55:54;09:56:12;10:01:54;0;;La Paz - 01
14/3/2025;AFP;1;S  1;PSiniestros3 PSiniestros3;atendido;00:04:25;00:00:21;09:26:36;09:26:57;09:31:22;0;;La Paz - 01
